# gene-model: GENCODE v36
gene_id	gene_name	gene_type	unstranded	stranded_first	stranded_second	tpm_unstranded	fpkm_unstranded	fpkm_uq_unstranded
ENSG00000100347.15	SAMM50	protein_coding	3311	1674	1637	21.2006	6.4384	6.6912
ENSG00000100348.10	TXN2	protein_coding	6125	3095	3030	152.3593	46.2700	48.0870
ENSG00000100350.15	FOXRED2	protein_coding	1791	895	899	13.3193	4.0449	4.2038
ENSG00000100351.17	GRAP2	protein_coding	123	52	71	0.8158	0.2478	0.2575
ENSG00000100353.18	EIF3D	protein_coding	16612	8097	8515	178.8141	54.3041	56.4366
ENSG00000100354.21	TNRC6B	protein_coding	2735	1343	1392	5.6133	1.7047	1.7716
ENSG00000100359.21	SGSM3	protein_coding	18	13	9	0.1549	0.0470	0.0489
ENSG00000100360.15	IFT27	protein_coding	1287	1097	1142	6.5955	2.0030	2.0816
ENSG00000100362.13	PVALB	protein_coding	304	161	143	11.8831	3.6088	3.7505
ENSG00000100364.19	KIAA0930	protein_coding	5603	2847	2757	27.9155	8.4777	8.8106
ENSG00000100365.16	NCF4	protein_coding	311	158	176	5.7010	1.7313	1.7993
ENSG00000100368.14	CSF2RB	protein_coding	455	223	232	3.7425	1.1366	1.1812
ENSG00000100372.15	SLC25A17	protein_coding	2760	1368	1392	28.3983	8.6243	8.9629
ENSG00000100373.10	UPK3A	protein_coding	4	1	3	0.1515	0.0460	0.0478
ENSG00000100376.12	FAM118A	protein_coding	1185	580	605	7.5699	2.2989	2.3892
ENSG00000100379.17	KCTD17	protein_coding	540	275	266	7.9554	2.4160	2.5108
ENSG00000100380.14	ST13	protein_coding	24551	12489	12062	267.7111	81.3013	84.4939
ENSG00000100385.14	IL2RB	protein_coding	444	244	201	3.9436	1.1976	1.2447
ENSG00000100387.9	RBX1	protein_coding	3668	1874	1794	48.6896	14.7866	15.3672
ENSG00000100393.14	EP300	protein_coding	6033	2969	3131	21.1783	6.4316	6.6842
ENSG00000100395.15	L3MBTL2	protein_coding	2866	1996	1934	18.4549	5.6046	5.8247
ENSG00000100399.16	CHADL	protein_coding	126	284	266	1.9921	0.6050	0.6287
ENSG00000100401.20	RANGAP1	protein_coding	6227	3191	3036	41.7886	12.6908	13.1892
ENSG00000100403.12	ZC3H7B	protein_coding	6564	3310	3254	25.6045	7.7759	8.0812
ENSG00000100410.8	PHF5A	protein_coding	1707	947	760	58.2875	17.7014	18.3965
ENSG00000100412.17	ACO2	protein_coding	5602	6220	5996	19.4655	5.9115	6.1436
ENSG00000100413.17	POLR3H	protein_coding	976	3722	3867	6.0704	1.8435	1.9159
ENSG00000100416.15	TRMU	protein_coding	1115	571	544	4.9641	1.5075	1.5667
ENSG00000100417.12	PMM1	protein_coding	1137	879	809	9.2281	2.8025	2.9125
ENSG00000100418.8	DESI1	protein_coding	2559	1232	1329	21.3521	6.4844	6.7391
ENSG00000100422.14	CERK	protein_coding	2410	1233	1177	20.0640	6.0932	6.3325
ENSG00000100425.18	BRD1	protein_coding	2992	1530	1462	20.9919	6.3750	6.6254
ENSG00000100426.7	ZBED4	protein_coding	1653	845	808	9.8426	2.9891	3.1065
ENSG00000100427.16	MLC1	protein_coding	224	110	114	2.4061	0.7307	0.7594
ENSG00000100429.18	HDAC10	protein_coding	10	6	4	0.0829	0.0252	0.0262
ENSG00000100433.16	KCNK10	protein_coding	8	7	1	0.0397	0.0120	0.0125
ENSG00000100439.10	ABHD4	protein_coding	7395	3802	3719	74.5745	22.6476	23.5369
ENSG00000100441.10	KHNYN	protein_coding	5841	6931	6980	29.8774	9.0735	9.4298
ENSG00000100442.11	FKBP3	protein_coding	4626	4247	4578	83.9011	25.4800	26.4805
ENSG00000100445.17	SDR39U1	protein_coding	156	4107	3918	2.0661	0.6275	0.6521
ENSG00000100448.4	CTSG	protein_coding	141	71	70	4.2304	1.2847	1.3352
ENSG00000100450.13	GZMH	protein_coding	115	58	57	4.9632	1.5073	1.5665
ENSG00000100453.13	GZMB	protein_coding	60	35	25	1.7453	0.5300	0.5508
ENSG00000100461.18	RBM23	protein_coding	7535	3892	3964	22.0557	6.6981	6.9611
ENSG00000100462.16	PRMT5	protein_coding	2316	3930	4041	29.0163	8.8120	9.1580
ENSG00000100473.18	COCH	protein_coding	22	275	274	0.2240	0.0680	0.0707
ENSG00000100478.15	AP4S1	protein_coding	1135	702	778	4.9903	1.5155	1.5750
ENSG00000100479.13	POLE2	protein_coding	285	145	140	3.9585	1.2022	1.2494
ENSG00000100483.14	VCPKMT	protein_coding	550	279	271	10.9849	3.3360	3.4670
ENSG00000100485.12	SOS2	protein_coding	5233	2538	2695	30.9128	9.3879	9.7566
ENSG00000100490.9	CDKL1	protein_coding	171	116	76	1.1414	0.3466	0.3602
ENSG00000100503.26	NIN	protein_coding	4569	2291	2300	13.5694	4.1209	4.2827
ENSG00000100504.17	PYGL	protein_coding	4726	2763	2851	42.6689	12.9581	13.4670
ENSG00000100505.13	TRIM9	protein_coding	249	139	120	1.1425	0.3470	0.3606
ENSG00000100519.12	PSMC6	protein_coding	7041	3666	3375	38.6400	11.7346	12.1954
ENSG00000100522.10	GNPNAT1	protein_coding	3657	5603	5571	37.4306	11.3673	11.8137
ENSG00000100523.16	DDHD1	protein_coding	1121	555	601	2.5037	0.7603	0.7902
ENSG00000100526.20	CDKN3	protein_coding	858	433	425	19.1806	5.8250	6.0537
ENSG00000100528.12	CNIH1	protein_coding	11347	5738	5609	92.7920	28.1800	29.2866
ENSG00000100532.12	CGRRF1	protein_coding	1508	729	779	13.6120	4.1338	4.2962
ENSG00000100554.12	ATP6V1D	protein_coding	12230	6029	6208	118.1928	35.8940	37.3035
ENSG00000100557.10	CCDC198	protein_coding	1	1	0	0.0100	0.0030	0.0032
ENSG00000100558.9	PLEK2	protein_coding	611	313	298	15.9832	4.8540	5.0446
ENSG00000100564.9	PIGH	protein_coding	2232	1690	1606	31.5134	9.5703	9.9461
ENSG00000100565.15	LRRC74A	protein_coding	3	4	1	0.0534	0.0162	0.0169
ENSG00000100567.13	PSMA3	protein_coding	9471	4666	4817	125.1127	37.9955	39.4876
ENSG00000100568.11	VTI1B	protein_coding	3315	4109	4160	23.5888	7.1637	7.4450
ENSG00000100575.14	TIMM9	protein_coding	2524	1659	1549	73.1599	22.2179	23.0904
ENSG00000100577.19	GSTZ1	protein_coding	3394	1682	1717	16.6530	5.0574	5.2560
ENSG00000100578.18	KIAA0586	protein_coding	1737	868	876	4.0204	1.2209	1.2689
ENSG00000100580.8	TMED8	protein_coding	4236	2103	2137	22.4019	6.8032	7.0704
ENSG00000100583.4	SAMD15	protein_coding	345	180	165	5.4129	1.6438	1.7084
ENSG00000100591.8	AHSA1	protein_coding	16855	8456	8404	234.9837	71.3623	74.1646
ENSG00000100592.16	DAAM1	protein_coding	8672	4377	4295	33.2273	10.0908	10.4871
ENSG00000100593.18	ISM2	protein_coding	5	1	5	0.0501	0.0152	0.0158
ENSG00000100596.7	SPTLC2	protein_coding	10498	5303	5196	47.8380	14.5279	15.0984
ENSG00000100599.16	RIN3	protein_coding	779	385	394	3.6852	1.1192	1.1631
ENSG00000100600.15	LGMN	protein_coding	7239	3608	3631	76.6552	23.2794	24.1936
ENSG00000100601.10	ALKBH1	protein_coding	2427	1254	1173	34.9888	10.6258	11.0430
ENSG00000100603.14	SNW1	protein_coding	9775	5985	5922	164.9681	50.0992	52.0666
ENSG00000100604.13	CHGA	protein_coding	148	72	76	2.0088	0.6100	0.6340
ENSG00000100605.17	ITPK1	protein_coding	11238	5678	5560	67.9307	20.6299	21.4400
ENSG00000100612.14	DHRS7	protein_coding	6806	4469	4186	85.9783	26.1108	27.1361
ENSG00000100614.18	PPM1A	protein_coding	11066	5552	5514	38.1448	11.5842	12.0391
ENSG00000100625.9	SIX4	protein_coding	792	394	398	4.8009	1.4580	1.5152
ENSG00000100626.17	GALNT16	protein_coding	629	317	317	2.2524	0.6840	0.7109
ENSG00000100628.12	ASB2	protein_coding	90	56	36	0.7425	0.2255	0.2343
ENSG00000100629.17	CEP128	protein_coding	413	222	191	1.8124	0.5504	0.5720
ENSG00000100632.11	ERH	protein_coding	11917	7067	6953	439.4592	133.4595	138.7004
ENSG00000100644.17	HIF1A	protein_coding	8428	4197	4294	67.1552	20.3944	21.1953
ENSG00000100647.8	SUSD6	protein_coding	8321	4248	4073	58.5605	17.7843	18.4826
ENSG00000100650.16	SRSF5	protein_coding	11577	5827	5751	88.6995	26.9372	27.9950
ENSG00000100652.5	SLC10A1	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000100664.11	EIF5	protein_coding	23446	11723	11724	115.6902	35.1340	36.5137
ENSG00000100665.12	SERPINA4	protein_coding	12	7	5	0.2479	0.0753	0.0782
ENSG00000100678.19	SLC8A3	protein_coding	13	8	5	0.0632	0.0192	0.0199
ENSG00000100697.15	DICER1	protein_coding	7306	3680	3644	23.6487	7.1819	7.4639
ENSG00000100711.14	ZFYVE21	protein_coding	1901	2224	2187	9.2997	2.8242	2.9351
ENSG00000100714.17	MTHFD1	protein_coding	5145	3866	3943	17.2977	5.2531	5.4594
ENSG00000100721.11	TCL1A	protein_coding	2	1	1	0.0364	0.0111	0.0115
ENSG00000100722.20	ZC3H14	protein_coding	4906	3604	3586	9.5895	2.9122	3.0266
ENSG00000100726.15	TELO2	protein_coding	3264	1649	1690	31.6034	9.5976	9.9745
ENSG00000100731.16	PCNX1	protein_coding	3998	2066	1951	9.8171	2.9814	3.0984
ENSG00000100739.11	BDKRB1	protein_coding	12	4	8	0.2076	0.0631	0.0655
ENSG00000100744.15	GSKIP	protein_coding	4706	2437	2269	42.2929	12.8440	13.3483
ENSG00000100749.8	VRK1	protein_coding	1255	647	608	19.3501	5.8764	6.1072
ENSG00000100764.14	PSMC1	protein_coding	1678	2146	2192	11.2370	3.4126	3.5466
ENSG00000100767.17	PAPLN	protein_coding	458	346	338	2.4416	0.7415	0.7706
ENSG00000100784.12	RPS6KA5	protein_coding	1407	683	730	2.0638	0.6267	0.6514
ENSG00000100796.17	PPP4R3A	protein_coding	10402	5315	5087	72.2153	21.9311	22.7923
ENSG00000100802.15	C14orf93	protein_coding	632	440	413	6.0934	1.8505	1.9232
ENSG00000100804.19	PSMB5	protein_coding	11728	6067	5661	310.7558	94.3735	98.0795
ENSG00000100811.14	YY1	protein_coding	13399	6828	6779	64.2684	19.5177	20.2841
ENSG00000100813.14	ACIN1	protein_coding	14303	7466	7848	64.4400	19.5698	20.3383
ENSG00000100814.18	CCNB1IP1	protein_coding	2044	1021	1026	22.7971	6.9233	7.1951
ENSG00000100815.12	TRIP11	protein_coding	8305	4144	4161	32.8643	9.9806	10.3725
ENSG00000100823.12	APEX1	protein_coding	11235	5929	6088	244.4996	74.2522	77.1680
ENSG00000100836.10	PABPN1	protein_coding	347	182	165	3.6745	1.1159	1.1597
ENSG00000100842.13	EFS	protein_coding	787	655	567	9.9819	3.0314	3.1504
ENSG00000100852.13	ARHGAP5	protein_coding	2343	4905	4929	8.8322	2.6823	2.7876
ENSG00000100865.15	CINP	protein_coding	3274	2144	2047	25.1454	7.6364	7.9363
ENSG00000100867.15	DHRS2	protein_coding	546974	277846	269166	2982.5760	905.7795	941.3488
ENSG00000100883.13	SRP54	protein_coding	10123	5035	5088	49.0133	14.8849	15.4694
ENSG00000100884.9	CPNE6	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000100888.15	CHD8	protein_coding	10156	5202	4960	19.8941	6.0416	6.2789
ENSG00000100889.12	PCK2	protein_coding	4160	2095	2065	40.8767	12.4139	12.9013
ENSG00000100890.16	PRORP	protein_coding	481	285	296	2.8243	0.8577	0.8914
ENSG00000100897.18	DCAF11	protein_coding	8466	4334	4209	54.7207	16.6181	17.2707
ENSG00000100902.11	PSMA6	protein_coding	273	150	123	1.7222	0.5230	0.5436
ENSG00000100906.11	NFKBIA	protein_coding	7286	3474	3812	126.1259	38.3032	39.8074
ENSG00000100908.14	EMC9	protein_coding	476	408	470	12.2796	3.7292	3.8756
ENSG00000100911.16	PSME2	protein_coding	12567	6424	6235	143.9968	43.7304	45.4477
ENSG00000100916.14	BRMS1L	protein_coding	770	399	403	8.1516	2.4756	2.5728
ENSG00000100918.13	REC8	protein_coding	184	106	139	1.9646	0.5966	0.6201
ENSG00000100926.15	TM9SF1	protein_coding	304	153	152	3.5346	1.0734	1.1156
ENSG00000100934.15	SEC23A	protein_coding	4266	2198	2092	20.2185	6.1402	6.3813
ENSG00000100938.18	GMPR2	protein_coding	8284	4112	4180	93.9503	28.5318	29.6522
ENSG00000100941.9	PNN	protein_coding	5678	2779	2972	55.4476	16.8389	17.5002
ENSG00000100949.14	RABGGTA	protein_coding	2651	1362	1345	30.6931	9.3212	9.6872
ENSG00000100968.14	NFATC4	protein_coding	1859	938	921	9.0435	2.7464	2.8543
ENSG00000100979.15	PLTP	protein_coding	2360	2798	2846	38.1201	11.5767	12.0313
ENSG00000100982.12	PCIF1	protein_coding	4252	2135	2227	55.1574	16.7508	17.4085
ENSG00000100983.12	GSS	protein_coding	5059	2582	2479	33.6750	10.2268	10.6284
ENSG00000100985.7	MMP9	protein_coding	631	493	468	11.0867	3.3669	3.4991
ENSG00000100987.15	VSX1	protein_coding	1	1	0	0.0114	0.0035	0.0036
ENSG00000100991.12	TRPC4AP	protein_coding	10218	5173	5244	132.6328	40.2793	41.8610
ENSG00000100994.12	PYGB	protein_coding	13561	6881	6682	124.9089	37.9336	39.4232
ENSG00000100997.20	ABHD12	protein_coding	10341	5479	4862	94.7607	28.7779	29.9080
ENSG00000101000.6	PROCR	protein_coding	777	523	538	18.7926	5.7071	5.9312
ENSG00000101003.10	GINS1	protein_coding	739	353	387	7.3441	2.2303	2.3179
ENSG00000101004.15	NINL	protein_coding	523	265	259	3.5598	1.0811	1.1235
ENSG00000101017.14	CD40	protein_coding	1446	720	726	23.5419	7.1495	7.4302
ENSG00000101019.22	UQCC1	protein_coding	5197	2587	2610	31.9701	9.7090	10.0903
ENSG00000101040.19	ZMYND8	protein_coding	4753	2347	2410	25.5844	7.7697	8.0748
ENSG00000101049.17	SGK2	protein_coding	31	12	19	0.2475	0.0752	0.0781
ENSG00000101052.13	IFT52	protein_coding	2101	1084	1017	33.9633	10.3143	10.7194
ENSG00000101057.16	MYBL2	protein_coding	1356	662	694	20.0487	6.0886	6.3277
ENSG00000101074.5	R3HDML	protein_coding	3	1	4	0.0931	0.0283	0.0294
ENSG00000101076.17	HNF4A	protein_coding	9	5	4	0.0503	0.0153	0.0159
ENSG00000101079.21	NDRG3	protein_coding	3244	1634	1610	40.8423	12.4034	12.8905
ENSG00000101082.14	SLA2	protein_coding	87	1204	1206	1.3046	0.3962	0.4118
ENSG00000101084.18	RAB5IF	protein_coding	19	22	28	0.5185	0.1575	0.1636
ENSG00000101096.20	NFATC2	protein_coding	1159	620	539	5.7410	1.7435	1.8119
ENSG00000101098.13	RIMS4	protein_coding	514	410	378	3.8967	1.1834	1.2298
ENSG00000101104.13	PABPC1L	protein_coding	466	222	244	3.7874	1.1502	1.1954
ENSG00000101109.12	STK4	protein_coding	4325	2167	2160	19.4387	5.9033	6.1352
ENSG00000101115.13	SALL4	protein_coding	162	79	83	1.1518	0.3498	0.3635
ENSG00000101126.18	ADNP	protein_coding	17417	8803	8635	84.2795	25.5949	26.6000
ENSG00000101132.10	PFDN4	protein_coding	1626	812	814	38.2886	11.6279	12.0845
ENSG00000101134.12	DOK5	protein_coding	289	154	135	4.5517	1.3823	1.4366
ENSG00000101138.12	CSTF1	protein_coding	4846	2409	2437	41.4976	12.6024	13.0973
ENSG00000101144.13	BMP7	protein_coding	584	313	273	4.4183	1.3418	1.3945
ENSG00000101146.13	RAE1	protein_coding	5790	2952	2838	42.1204	12.7916	13.2939
ENSG00000101150.18	TPD52L2	protein_coding	8740	4411	4331	76.4214	23.2084	24.1198
ENSG00000101152.11	DNAJC5	protein_coding	7659	3898	3761	58.8347	17.8675	18.5692
ENSG00000101158.15	NELFCD	protein_coding	11160	5491	5678	72.7291	22.0871	22.9545
ENSG00000101160.14	CTSZ	protein_coding	14936	7434	7511	299.7697	91.0372	94.6121
ENSG00000101161.8	PRPF6	protein_coding	17114	8482	8634	230.5291	70.0095	72.7587
ENSG00000101162.4	TUBB1	protein_coding	9	18	29	0.1112	0.0338	0.0351
ENSG00000101166.16	PRELID3B	protein_coding	9552	4772	4780	136.2703	41.3840	43.0091
ENSG00000101180.16	HRH3	protein_coding	0	1	0	0.0000	0.0000	0.0000
ENSG00000101181.17	MTG2	protein_coding	2870	1424	1446	22.6138	6.8676	7.1373
ENSG00000101182.15	PSMA7	protein_coding	12193	6304	5889	285.6428	86.7469	90.1534
ENSG00000101187.16	SLCO4A1	protein_coding	54	32	33	0.5553	0.1687	0.1753
ENSG00000101188.5	NTSR1	protein_coding	15	10	5	0.1453	0.0441	0.0458
ENSG00000101189.7	MRGBP	protein_coding	1681	823	885	25.0707	7.6137	7.9127
ENSG00000101190.13	TCFL5	protein_coding	1563	964	899	17.7951	5.4042	5.6164
ENSG00000101191.17	DIDO1	protein_coding	6685	3275	3410	20.6563	6.2731	6.5195
ENSG00000101193.8	GID8	protein_coding	11232	5642	5591	100.3490	30.4750	31.6717
ENSG00000101194.18	SLC17A9	protein_coding	285	148	138	2.1420	0.6505	0.6760
ENSG00000101197.13	BIRC7	protein_coding	21	13	8	0.5561	0.1689	0.1755
ENSG00000101198.15	NKAIN4	protein_coding	12	10	4	0.1901	0.0577	0.0600
ENSG00000101199.13	ARFGAP1	protein_coding	5516	2744	2773	34.2507	10.4016	10.8101
ENSG00000101200.5	AVP	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000101203.16	COL20A1	protein_coding	1	1	0	0.0037	0.0011	0.0012
ENSG00000101204.18	CHRNA4	protein_coding	6	2	4	0.0207	0.0063	0.0065
ENSG00000101210.13	EEF1A2	protein_coding	22592	11013	11581	192.1384	58.3506	60.6419
ENSG00000101213.7	PTK6	protein_coding	1779	886	895	24.7263	7.5091	7.8040
ENSG00000101216.11	GMEB2	protein_coding	1687	822	865	14.5250	4.4111	4.5843
ENSG00000101220.18	C20orf27	protein_coding	1122	538	584	25.4566	7.7309	8.0345
ENSG00000101222.12	SPEF1	protein_coding	123	60	63	2.6225	0.7964	0.8277
ENSG00000101224.17	CDC25B	protein_coding	2283	1161	1122	21.7206	6.5963	6.8554
ENSG00000101230.6	ISM1	protein_coding	1496	742	754	19.8710	6.0346	6.2716
ENSG00000101236.17	RNF24	protein_coding	3297	2030	2008	17.7029	5.3762	5.5873
ENSG00000101246.20	ARFRP1	protein_coding	1783	839	948	9.5950	2.9139	3.0283
ENSG00000101247.18	NDUFAF5	protein_coding	855	434	422	4.9025	1.4889	1.5473
ENSG00000101251.13	SEL1L2	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000101255.11	TRIB3	protein_coding	3876	1928	1948	52.5035	15.9448	16.5709
ENSG00000101265.16	RASSF2	protein_coding	1398	686	712	10.0278	3.0453	3.1649
ENSG00000101266.19	CSNK2A1	protein_coding	12071	6116	5955	16.7815	5.0964	5.2965
ENSG00000101276.18	SLC52A3	protein_coding	959	468	491	6.5777	1.9976	2.0760
ENSG00000101278.6	RPS10P5	processed_pseudogene	109	88	77	8.4252	2.5586	2.6591
ENSG00000101280.8	ANGPT4	protein_coding	31	15	16	0.2712	0.0824	0.0856
ENSG00000101282.9	RSPO4	protein_coding	53	36	17	0.7890	0.2396	0.2490
ENSG00000101290.14	CDS2	protein_coding	8062	4180	3884	28.0419	8.5161	8.8505
ENSG00000101292.8	PROKR2	protein_coding	2	1	1	0.0182	0.0055	0.0057
ENSG00000101294.18	HM13	protein_coding	17642	8916	8758	82.6025	25.0856	26.0707
ENSG00000101298.15	SNPH	protein_coding	477	259	218	3.4293	1.0414	1.0823
ENSG00000101306.11	MYLK2	protein_coding	11	4	7	0.1517	0.0461	0.0479
ENSG00000101307.16	SIRPB1	protein_coding	58	31	27	0.2894	0.0879	0.0913
ENSG00000101310.17	SEC23B	protein_coding	11353	5674	5679	107.1933	32.5536	33.8319
ENSG00000101311.16	FERMT1	protein_coding	595	298	297	5.0405	1.5307	1.5908
ENSG00000101323.5	HAO1	protein_coding	1	1	0	0.0234	0.0071	0.0074
ENSG00000101327.9	PDYN	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000101331.17	CCM2L	protein_coding	107	97	75	1.6898	0.5132	0.5333
ENSG00000101333.17	PLCB4	protein_coding	3461	1711	1750	20.6862	6.2822	6.5289
ENSG00000101335.10	MYL9	protein_coding	25409	12850	12559	371.3960	112.7894	117.2185
ENSG00000101336.17	HCK	protein_coding	604	287	318	8.0410	2.4420	2.5379
ENSG00000101337.16	TM9SF4	protein_coding	12986	6485	6501	102.3610	31.0861	32.3068
ENSG00000101342.10	TLDC2	protein_coding	13	308	333	0.2090	0.0635	0.0660
ENSG00000101343.15	CRNKL1	protein_coding	9344	4667	4680	83.9747	25.5023	26.5038
ENSG00000101346.14	POFUT1	protein_coding	6486	3245	3241	41.4851	12.5986	13.0933
ENSG00000101347.10	SAMHD1	protein_coding	5492	3141	2979	20.9744	6.3697	6.6199
ENSG00000101349.17	PAK5	protein_coding	269	126	149	2.2157	0.6729	0.6993
ENSG00000101350.8	KIF3B	protein_coding	10599	5302	5297	71.1286	21.6011	22.4493
ENSG00000101353.15	MROH8	protein_coding	146	657	507	1.5456	0.4694	0.4878
ENSG00000101361.17	NOP56	protein_coding	10484	5322	5162	86.9298	26.3997	27.4364
ENSG00000101363.12	MANBAL	protein_coding	5934	2992	2942	119.0970	36.1686	37.5889
ENSG00000101365.21	IDH3B	protein_coding	5209	2594	2615	83.2866	25.2933	26.2866
ENSG00000101367.9	MAPRE1	protein_coding	18158	9161	8997	290.8946	88.3419	91.8110
ENSG00000101384.12	JAG1	protein_coding	10271	5299	5079	45.3388	13.7690	14.3096
ENSG00000101391.21	CDK5RAP1	protein_coding	2974	1549	1425	26.7274	8.1169	8.4356
ENSG00000101400.6	SNTA1	protein_coding	2025	991	1034	37.5909	11.4160	11.8643
ENSG00000101405.3	OXT	protein_coding	1	0	1	0.0800	0.0243	0.0253
ENSG00000101407.13	TTI1	protein_coding	3630	1854	1777	33.3159	10.1177	10.5150
ENSG00000101412.13	E2F1	protein_coding	839	402	437	12.8014	3.8877	4.0403
ENSG00000101413.12	RPRD1B	protein_coding	4323	2253	2075	33.2893	10.1096	10.5066
ENSG00000101417.12	PXMP4	protein_coding	4036	1974	2064	28.9653	8.7965	9.1419
ENSG00000101421.4	CHMP4B	protein_coding	22825	11459	11366	584.7834	177.5931	184.5670
ENSG00000101425.14	BPI	protein_coding	32	23	14	0.5287	0.1606	0.1669
ENSG00000101435.5	CST9L	protein_coding	17	10	7	1.0054	0.3053	0.3173
ENSG00000101438.4	SLC32A1	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000101439.9	CST3	protein_coding	34709	17630	17079	394.0765	119.6772	124.3769
ENSG00000101440.9	ASIP	protein_coding	4	3	1	0.2110	0.0641	0.0666
ENSG00000101441.4	CST4	protein_coding	162	86	76	8.8536	2.6888	2.7944
ENSG00000101442.10	ACTR5	protein_coding	1415	738	677	22.8021	6.9248	7.1967
ENSG00000101443.18	WFDC2	protein_coding	2540	1400	1141	78.0907	23.7154	24.6467
ENSG00000101444.13	AHCY	protein_coding	12320	6226	6094	129.8558	39.4360	40.9846
ENSG00000101445.10	PPP1R16B	protein_coding	446	229	217	2.8567	0.8675	0.9016
ENSG00000101446.8	SPINT3	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000101447.15	FAM83D	protein_coding	706	377	329	11.7078	3.5556	3.6952
ENSG00000101448.14	EPPIN	protein_coding	1	1	0	0.0066	0.0020	0.0021
ENSG00000101452.15	DHX35	protein_coding	941	447	494	7.7275	2.3468	2.4389
ENSG00000101457.13	DNTTIP1	protein_coding	2853	1377	1476	62.7533	19.0576	19.8060
ENSG00000101460.13	MAP1LC3A	protein_coding	1948	1024	925	69.4038	21.0773	21.9049
ENSG00000101463.6	SYNDIG1	protein_coding	422	207	215	7.1661	2.1763	2.2617
ENSG00000101464.11	PIGU	protein_coding	2561	1298	1263	38.8301	11.7923	12.2554
ENSG00000101470.10	TNNC2	protein_coding	17	12	8	0.8238	0.2502	0.2600
ENSG00000101473.17	ACOT8	protein_coding	1608	1458	1372	15.1581	4.6034	4.7841
ENSG00000101474.12	APMAP	protein_coding	16509	8533	8338	304.3984	92.4429	96.0730
ENSG00000101489.20	CELF4	protein_coding	37	24	36	0.2399	0.0729	0.0757
ENSG00000101493.11	ZNF516	protein_coding	2289	1168	1121	10.7040	3.2507	3.3784
ENSG00000101542.10	CDH20	protein_coding	14	8	6	0.1343	0.0408	0.0424
ENSG00000101544.9	ADNP2	protein_coding	2314	1177	1137	16.7890	5.0986	5.2989
ENSG00000101546.13	RBFA	protein_coding	560	288	272	2.8929	0.8786	0.9131
ENSG00000101557.15	USP14	protein_coding	26453	13609	13449	181.3479	55.0736	57.2363
ENSG00000101558.14	VAPA	protein_coding	12198	6103	6096	42.1921	12.8133	13.3165
ENSG00000101574.15	METTL4	protein_coding	597	326	271	4.2808	1.3000	1.3511
ENSG00000101577.10	LPIN2	protein_coding	2558	1405	1309	15.8380	4.8098	4.9987
ENSG00000101596.16	SMCHD1	protein_coding	3326	1697	1640	10.9674	3.3307	3.4615
ENSG00000101605.13	MYOM1	protein_coding	224	108	121	1.4289	0.4340	0.4510
ENSG00000101608.13	MYL12A	protein_coding	16949	13386	12890	229.4360	69.6775	72.4137
ENSG00000101624.11	CEP76	protein_coding	466	267	265	3.1024	0.9422	0.9792
ENSG00000101638.14	ST8SIA5	protein_coding	19	13	6	0.0498	0.0151	0.0157
ENSG00000101639.18	CEP192	protein_coding	1179	606	573	4.8874	1.4843	1.5426
ENSG00000101654.18	RNMT	protein_coding	3035	1499	1536	17.8464	5.4198	5.6326
ENSG00000101665.9	SMAD7	protein_coding	2315	1140	1175	18.8786	5.7333	5.9584
ENSG00000101670.12	LIPG	protein_coding	81	39	42	0.2540	0.0771	0.0802
ENSG00000101680.15	LAMA1	protein_coding	1500	820	829	3.8825	1.1791	1.2254
ENSG00000101695.9	RNF125	protein_coding	388	194	194	2.6274	0.7979	0.8293
ENSG00000101745.17	ANKRD12	protein_coding	3869	1915	1969	12.9652	3.9374	4.0920
ENSG00000101746.15	NOL4	protein_coding	14	7	7	0.1010	0.0307	0.0319
ENSG00000101751.10	POLI	protein_coding	1837	963	899	7.9609	2.4176	2.5126
ENSG00000101752.12	MIB1	protein_coding	4624	2264	2360	17.9773	5.4595	5.6739
ENSG00000101773.19	RBBP8	protein_coding	3601	1673	1928	29.1056	8.8391	9.1862
ENSG00000101782.15	RIOK3	protein_coding	4281	2143	2138	36.1837	10.9886	11.4202
ENSG00000101811.14	CSTF2	protein_coding	2097	1027	1070	31.0157	9.4192	9.7891
ENSG00000101812.14	H2BW2	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000101825.8	MXRA5	protein_coding	19849	10106	9743	83.0964	25.2356	26.2265
ENSG00000101842.14	VSIG1	protein_coding	80	35	45	0.8712	0.2646	0.2750
ENSG00000101843.19	PSMD10	protein_coding	6625	3336	3289	113.7718	34.5514	35.9082
ENSG00000101844.18	ATG4A	protein_coding	2886	1446	1440	40.4688	12.2900	12.7726
ENSG00000101846.8	STS	protein_coding	3496	1799	1791	11.6261	3.5307	3.6694
ENSG00000101849.17	TBL1X	protein_coding	4815	2433	2384	21.8636	6.6398	6.9005
ENSG00000101850.13	GPR143	protein_coding	139	76	65	2.4082	0.7314	0.7601
ENSG00000101856.10	PGRMC1	protein_coding	25653	12725	12929	548.6684	166.6253	173.1685
